"","Store","Date","Weekly_Sales"
"4722",42,"2012-02-03",14658.767
"4723",43,"2012-02-03",17412.9291666667
"4724",44,"2012-02-03",7931.8756097561
"4725",45,"2012-02-03",12270.0503278689
"4726",1,"2012-02-10",26204.981641791
"4727",2,"2012-02-10",31170.8267164179
"4728",3,"2012-02-10",8085.325
"4729",4,"2012-02-10",34523.6457352941
"4730",5,"2012-02-10",6067.39035087719
"4731",6,"2012-02-10",23981.2359701493
"4732",7,"2012-02-10",9442.1079661017
"4733",8,"2012-02-10",15340.9057575758
"4734",9,"2012-02-10",10941.0074545455
"4735",10,"2012-02-10",32902.4520895522
"4736",11,"2012-02-10",23639.706969697
"4737",12,"2012-02-10",19194.9187096774
"4738",13,"2012-02-10",29701.8982608696
"4739",14,"2012-02-10",30828.9591044776
"4740",15,"2012-02-10",9886.12444444444
"4741",16,"2012-02-10",8238.91368421053
"4742",17,"2012-02-10",14296.1918032787
"4743",18,"2012-02-10",19087.1555932203
"4744",19,"2012-02-10",22239.0914925373
"4745",20,"2012-02-10",36976.0942424242
"4746",21,"2012-02-10",12486.5101639344
"4747",22,"2012-02-10",17006.2563333333
"4748",23,"2012-02-10",21675.6498387097
"4749",24,"2012-02-10",20861.5086567164
"4750",25,"2012-02-10",10472.3422580645
"4751",26,"2012-02-10",16558.3593846154
"4752",27,"2012-02-10",24481.258358209
"4753",28,"2012-02-10",23329.866119403
"4754",29,"2012-02-10",9183.69559322034
"4755",30,"2012-02-10",11841.7860526316
"4756",31,"2012-02-10",22673.4147761194
"4757",32,"2012-02-10",16523.0714705882
"4758",33,"2012-02-10",8277.91323529412
"4759",34,"2012-02-10",15967.4315384615
"4760",35,"2012-02-10",14547.2506896552
"4761",36,"2012-02-10",10120.1996969697
"4762",37,"2012-02-10",12209.1825581395
"4763",38,"2012-02-10",11158.6528571429
"4764",39,"2012-02-10",22035.8890769231
"4765",40,"2012-02-10",15320.2581538462
"4766",41,"2012-02-10",18611.1809090909
"4767",42,"2012-02-10",16789.776
"4768",43,"2012-02-10",18308.4480555556
"4769",44,"2012-02-10",7909.03048780488
"4770",45,"2012-02-10",13007.79
"4771",1,"2012-02-17",26278.6701492537
"4772",2,"2012-02-17",32253.4180597015
"4773",3,"2012-02-17",8009.78293103448
"4774",4,"2012-02-17",35025.8819117647
"4775",5,"2012-02-17",6086.86228070175
"4776",6,"2012-02-17",24064.5144776119
"4777",7,"2012-02-17",10332.9791525424
"4778",8,"2012-02-17",16276.6366666667
"4779",9,"2012-02-17",11511.7001818182
"4780",10,"2012-02-17",31912.9753731343
"4781",11,"2012-02-17",23299.4295454545
"4782",12,"2012-02-17",19458.4940322581
"4783",13,"2012-02-17",31602.0973913043
"4784",14,"2012-02-17",29861.8826865672
"4785",15,"2012-02-17",9306.27634920635
"4786",16,"2012-02-17",8548.01070175439
"4787",17,"2012-02-17",14846.777704918
"4788",18,"2012-02-17",18153.086440678
"4789",19,"2012-02-17",21031.1643283582
"4790",20,"2012-02-17",34678.8671212121
"4791",21,"2012-02-17",13068.657704918
"4792",22,"2012-02-17",16439.5546666667
"4793",23,"2012-02-17",21710.7962903226
"4794",24,"2012-02-17",19664.7931343284
"4795",25,"2012-02-17",10298.8670967742
"4796",26,"2012-02-17",14763.1529230769
"4797",27,"2012-02-17",23749.047761194
"4798",28,"2012-02-17",21951.8353731343
"4799",29,"2012-02-17",9276.44
"4800",30,"2012-02-17",11383.2342105263
"4801",31,"2012-02-17",23136.9097014925
"4802",32,"2012-02-17",18122.1317647059
"4803",33,"2012-02-17",7742.12794117647
"4804",34,"2012-02-17",16907.5006153846
"4805",35,"2012-02-17",13909.2355172414
"4806",36,"2012-02-17",9789.10515151515
"4807",37,"2012-02-17",12515.6755813953
"4808",38,"2012-02-17",9841.60738095238
"4809",39,"2012-02-17",22905.5472307692
"4810",40,"2012-02-17",14811.4346153846
"4811",41,"2012-02-17",19916.1303030303
"4812",42,"2012-02-17",15080.464
"4813",43,"2012-02-17",18236.3680555556
"4814",44,"2012-02-17",7777.00048780488
"4815",45,"2012-02-17",13701.59
"4816",1,"2012-02-24",22447.4256716418
"4817",2,"2012-02-24",27701.2988059701
"4818",3,"2012-02-24",7204.26948275862
"4819",4,"2012-02-24",32610.0986764706
"4820",5,"2012-02-24",5447.72263157895
"4821",6,"2012-02-24",21804.1125373134
"4822",7,"2012-02-24",10103.6716949153
"4823",8,"2012-02-24",14026.8693939394
"4824",9,"2012-02-24",10164.52
"4825",10,"2012-02-24",30402.3917910448
"4826",11,"2012-02-24",20838.5712121212
"4827",12,"2012-02-24",17918.5922580645
"4828",13,"2012-02-24",27893.5528985507
"4829",14,"2012-02-24",27945.9470149254
"4830",15,"2012-02-24",8849.83968253968
"4831",16,"2012-02-24",8627.19877192982
"4832",17,"2012-02-24",13778.2839344262
"4833",18,"2012-02-24",17136.5228813559
"4834",19,"2012-02-24",20137.5802985075
"4835",20,"2012-02-24",30903.3556060606
"4836",21,"2012-02-24",12203.0236065574
"4837",22,"2012-02-24",15110.8436666667
"4838",23,"2012-02-24",20417.4793548387
"4839",24,"2012-02-24",19426.7514925373
"4840",25,"2012-02-24",9761.71741935484
"4841",26,"2012-02-24",14091.1869230769
"4842",27,"2012-02-24",24545.5343283582
"4843",28,"2012-02-24",19732.5940298507
"4844",29,"2012-02-24",8264.2293220339
"4845",30,"2012-02-24",11176.9968421053
"4846",31,"2012-02-24",20770.1925373134
"4847",32,"2012-02-24",16044.0725
"4848",33,"2012-02-24",7114.345
"4849",34,"2012-02-24",14561.9598461538
"4850",35,"2012-02-24",13806.6612068966
"4851",36,"2012-02-24",9447.08393939394
"4852",37,"2012-02-24",12030.0909302326
"4853",38,"2012-02-24",9731.26642857143
"4854",39,"2012-02-24",21670.7724615385
"4855",40,"2012-02-24",14063.3735384615
"4856",41,"2012-02-24",18507.3606060606
"4857",42,"2012-02-24",14057.7655
"4858",43,"2012-02-24",16978.9991666667
"4859",44,"2012-02-24",7685.03
"4860",45,"2012-02-24",12242.7409836066
"4861",1,"2012-03-02",24645.6080597015
"4862",2,"2012-03-02",29071.8040298507
"4863",3,"2012-03-02",8079.31706896552
"4864",4,"2012-03-02",32327.6088235294
"4865",5,"2012-03-02",6251.33543859649
"4866",6,"2012-03-02",23096.1710447761
"4867",7,"2012-03-02",9261.60254237288
"4868",8,"2012-03-02",14408.2693939394
"4869",9,"2012-03-02",11183.4934545455
"4870",10,"2012-03-02",29658.8556716418
"4871",11,"2012-03-02",21717.4833333333
"4872",12,"2012-03-02",18454.4498387097
"4873",13,"2012-03-02",28485.2447826087
"4874",14,"2012-03-02",28698.1441791045
"4875",15,"2012-03-02",8563.09825396825
"4876",16,"2012-03-02",8060.06245614035
"4877",17,"2012-03-02",13989.4793442623
"4878",18,"2012-03-02",17255.3713559322
"4879",19,"2012-03-02",19485.4002985075
"4880",20,"2012-03-02",32421.3728787879
"4881",21,"2012-03-02",12496.5659016393
"4882",22,"2012-03-02",16131.2473333333
"4883",23,"2012-03-02",21205.1075806452
"4884",24,"2012-03-02",18094.2608955224
"4885",25,"2012-03-02",10250.4522580645
"4886",26,"2012-03-02",14693.8203076923
"4887",27,"2012-03-02",22446.8243283582
"4888",28,"2012-03-02",21636.3552238806
"4889",29,"2012-03-02",8472.46084745763
"4890",30,"2012-03-02",11527.5192105263
"4891",31,"2012-03-02",21296.3150746269
"4892",32,"2012-03-02",16942.0833823529
"4893",33,"2012-03-02",7273.64588235294
"4894",34,"2012-03-02",15159.5212307692
"4895",35,"2012-03-02",13163.9512068966
"4896",36,"2012-03-02",9524.68727272727
"4897",37,"2012-03-02",12189.9741860465
"4898",38,"2012-03-02",11206.4623809524
"4899",39,"2012-03-02",22296.8913846154
"4900",40,"2012-03-02",14199.342
"4901",41,"2012-03-02",18701.0077272727
"4902",42,"2012-03-02",14588.9485
"4903",43,"2012-03-02",19208.9586111111
"4904",44,"2012-03-02",7707.00365853659
"4905",45,"2012-03-02",12663.1668852459
"4906",1,"2012-03-09",24500.297761194
"4907",2,"2012-03-09",28849.4673134328
"4908",3,"2012-03-09",7653.08879310345
"4909",4,"2012-03-09",32258.8357352941
"4910",5,"2012-03-09",6047.42228070175
"4911",6,"2012-03-09",23350.0576119403
"4912",7,"2012-03-09",9720.91288135593
"4913",8,"2012-03-09",14523.5440909091
"4914",9,"2012-03-09",10345.9532727273
"4915",10,"2012-03-09",28572.1501492537
"4916",11,"2012-03-09",21335.0107575758
"4917",12,"2012-03-09",17880.8785483871
"4918",13,"2012-03-09",28705.327826087
"4919",14,"2012-03-09",30093.8423880597
"4920",15,"2012-03-09",8627.58476190476
"4921",16,"2012-03-09",8593.51649122807
"4922",17,"2012-03-09",14031.9293442623
"4923",18,"2012-03-09",17885.4316949153
"4924",19,"2012-03-09",20223.4889552239
"4925",20,"2012-03-09",32283.4995454545
"4926",21,"2012-03-09",12340.4406557377
"4927",22,"2012-03-09",16370.1806666667
"4928",23,"2012-03-09",20694.065483871
"4929",24,"2012-03-09",19736.9034328358
"4930",25,"2012-03-09",10243.86
"4931",26,"2012-03-09",15814.1670769231
"4932",27,"2012-03-09",23927.5537313433
"4933",28,"2012-03-09",25050.5698507463
"4934",29,"2012-03-09",8536.41694915254
"4935",30,"2012-03-09",11733.5544736842
"4936",31,"2012-03-09",21462.2646268657
"4937",32,"2012-03-09",16520.3994117647
"4938",33,"2012-03-09",8422.42323529412
"4939",34,"2012-03-09",15003.5518461538
"4940",35,"2012-03-09",13673.2746551724
"4941",36,"2012-03-09",9619.28272727273
"4942",37,"2012-03-09",12423.7125581395
"4943",38,"2012-03-09",10768.5804761905
"4944",39,"2012-03-09",22586.8427692308
"4945",40,"2012-03-09",14626.7458461538
"4946",41,"2012-03-09",18797.6409090909
"4947",42,"2012-03-09",16438.30475
"4948",43,"2012-03-09",17607.3986111111
"4949",44,"2012-03-09",7385.03097560976
"4950",45,"2012-03-09",12600.9352459016
"4951",1,"2012-03-16",24455.7297014925
"4952",2,"2012-03-16",29428.5276119403
"4953",3,"2012-03-16",7075.73448275862
"4954",4,"2012-03-16",32473.2814705882
"4955",5,"2012-03-16",5916.2101754386
"4956",6,"2012-03-16",25994.9008955224
"4957",7,"2012-03-16",11245.8708474576
"4958",8,"2012-03-16",13926.8446969697
"4959",9,"2012-03-16",9880.96072727273
"4960",10,"2012-03-16",28761.2789552239
"4961",11,"2012-03-16",21763.0274242424
"4962",12,"2012-03-16",17479.5691935484
"4963",13,"2012-03-16",29254.6291304348
"4964",14,"2012-03-16",28884.0832835821
"4965",15,"2012-03-16",9032.65238095238
"4966",16,"2012-03-16",8998.08263157895
"4967",17,"2012-03-16",13888.4609836066
"4968",18,"2012-03-16",16841.9240677966
"4969",19,"2012-03-16",19535.6126865672
"4970",20,"2012-03-16",31157.9786363636
"4971",21,"2012-03-16",12493.2424590164
"4972",22,"2012-03-16",15927.3418333333
"4973",23,"2012-03-16",20137.7175806452
"4974",24,"2012-03-16",18454.4082089552
"4975",25,"2012-03-16",10142.2966129032
"4976",26,"2012-03-16",14135.9496923077
"4977",27,"2012-03-16",24331.4259701493
"4978",28,"2012-03-16",19922.7347761194
"4979",29,"2012-03-16",8272.63508474576
"4980",30,"2012-03-16",10869.6173684211
"4981",31,"2012-03-16",22099.6405970149
"4982",32,"2012-03-16",16709.3473529412
"4983",33,"2012-03-16",8142.73294117647
"4984",34,"2012-03-16",15341.4264615385
"4985",35,"2012-03-16",13595.9522413793
"4986",36,"2012-03-16",10120.3787878788
"4987",37,"2012-03-16",11234.4509302326
"4988",38,"2012-03-16",10184.4002380952
"4989",39,"2012-03-16",23369.9035384615
"4990",40,"2012-03-16",13610.4581538462
"4991",41,"2012-03-16",18142.9596969697
"4992",42,"2012-03-16",15407.7405
"4993",43,"2012-03-16",18290.0302777778
"4994",44,"2012-03-16",8084.43024390244
"4995",45,"2012-03-16",12832.7786885246
"4996",1,"2012-03-23",22017.6274626866
"4997",2,"2012-03-23",26640.4855223881
"4998",3,"2012-03-23",7108.06275862069
"4999",4,"2012-03-23",30603.2833823529
"5000",5,"2012-03-23",5603.71526315789
"5001",6,"2012-03-23",22234.1870149254
"5002",7,"2012-03-23",10329.9671186441
"5003",8,"2012-03-23",13218.0501515152
"5004",9,"2012-03-23",9850.10272727273
"5005",10,"2012-03-23",27339.3889552239
"5006",11,"2012-03-23",19606.0265151515
"5007",12,"2012-03-23",16775.2329032258
"5008",13,"2012-03-23",27447.4446376812
"5009",14,"2012-03-23",28151.7347761194
"5010",15,"2012-03-23",8948.76809523809
"5011",16,"2012-03-23",8534.95912280702
"5012",17,"2012-03-23",13868.5447540984
"5013",18,"2012-03-23",16965.3086440678
"5014",19,"2012-03-23",19970.3173134328
"5015",20,"2012-03-23",30050.8540909091
"5016",21,"2012-03-23",11922.0783606557
"5017",22,"2012-03-23",16295.574
"5018",23,"2012-03-23",20602.1253225806
"5019",24,"2012-03-23",18200.478358209
"5020",25,"2012-03-23",10699.744516129
"5021",26,"2012-03-23",13446.8415384615
"5022",27,"2012-03-23",24082.9073134328
"5023",28,"2012-03-23",18101.6188059701
"5024",29,"2012-03-23",8745.07
"5025",30,"2012-03-23",11300.9744736842
"5026",31,"2012-03-23",20362.866119403
"5027",32,"2012-03-23",16831.7461764706
"5028",33,"2012-03-23",7240.03176470588
"5029",34,"2012-03-23",14485.8895384615
"5030",35,"2012-03-23",13014.02
"5031",36,"2012-03-23",9582.80393939394
"5032",37,"2012-03-23",12075.2153488372
"5033",38,"2012-03-23",9802.74333333333
"5034",39,"2012-03-23",22542.1644615385
"5035",40,"2012-03-23",12942.6852307692
"5036",41,"2012-03-23",18342.4324242424
"5037",42,"2012-03-23",13984.53325
"5038",43,"2012-03-23",16876.7869444444
"5039",44,"2012-03-23",7232.43292682927
"5040",45,"2012-03-23",12869.4847540984
"5041",1,"2012-03-30",23763.3398507463
"5042",2,"2012-03-30",27620.4992537313
"5043",3,"2012-03-30",6995.13017241379
"5044",4,"2012-03-30",30520.9958823529
"5045",5,"2012-03-30",5762.96403508772
"5046",6,"2012-03-30",22386.5571641791
"5047",7,"2012-03-30",9760.90474576271
"5048",8,"2012-03-30",13671.8490909091
"5049",9,"2012-03-30",10143.3665454545
"5050",10,"2012-03-30",26951.3150746269
"5051",11,"2012-03-30",19555.2007575758
"5052",12,"2012-03-30",16484.3725806452
"5053",13,"2012-03-30",28046.4949275362
"5054",14,"2012-03-30",28237.58
"5055",15,"2012-03-30",8811.11047619048
"5056",16,"2012-03-30",8369.06052631579
"5057",17,"2012-03-30",14205.4959016393
"5058",18,"2012-03-30",16613.9171186441
"5059",19,"2012-03-30",19691.1994029851
"5060",20,"2012-03-30",31173.7224242424
"5061",21,"2012-03-30",11822.366557377
"5062",22,"2012-03-30",15807.0878333333
"5063",23,"2012-03-30",20134.8885483871
"5064",24,"2012-03-30",18281.7367164179
"5065",25,"2012-03-30",10876.3293548387
"5066",26,"2012-03-30",14162.1018461538
"5067",27,"2012-03-30",23965.4241791045
"5068",28,"2012-03-30",17981.7035820896
"5069",29,"2012-03-30",8508.27813559322
"5070",30,"2012-03-30",11805.8757894737
"5071",31,"2012-03-30",19652.4926865672
"5072",32,"2012-03-30",16249.6063235294
"5073",33,"2012-03-30",7361.53705882353
"5074",34,"2012-03-30",14375.0490769231
"5075",35,"2012-03-30",12703.9501724138
"5076",36,"2012-03-30",9170.05727272727
"5077",37,"2012-03-30",12358.4853488372
"5078",38,"2012-03-30",9704.21547619048
"5079",39,"2012-03-30",22960.6616923077
"5080",40,"2012-03-30",13331.0089230769
"5081",41,"2012-03-30",18684.9474242424
"5082",42,"2012-03-30",13546.30275
"5083",43,"2012-03-30",17185.5722222222
"5084",44,"2012-03-30",7525.88609756098
"5085",45,"2012-03-30",12587.9250819672
"5086",1,"2012-04-06",27425.3749253731
"5087",2,"2012-04-06",31457.8582089552
"5088",3,"2012-04-06",8602.90224137931
"5089",4,"2012-04-06",35807.1333823529
"5090",5,"2012-04-06",6994.12578947368
"5091",6,"2012-04-06",27102.1498507463
"5092",7,"2012-04-06",10418.7671186441
"5093",8,"2012-04-06",15769.7063636364
"5094",9,"2012-04-06",11788.3187272727
"5095",10,"2012-04-06",31820.5158208955
"5096",11,"2012-04-06",23790.1392424242
"5097",12,"2012-04-06",18046.1046774194
"5098",13,"2012-04-06",32367.8531884058
"5099",14,"2012-04-06",34880.7231343284
"5100",15,"2012-04-06",10340.1361904762
"5101",16,"2012-04-06",8618.28228070175
"5102",17,"2012-04-06",15988.6455737705
"5103",18,"2012-04-06",19555.3488135593
"5104",19,"2012-04-06",23997.4213432836
"5105",20,"2012-04-06",38275.6645454545
"5106",21,"2012-04-06",12340.9318032787
"5107",22,"2012-04-06",19328.2988333333
"5108",23,"2012-04-06",25392.3325806452
"5109",24,"2012-04-06",22512.8426865672
"5110",25,"2012-04-06",12521.7716129032
"5111",26,"2012-04-06",17139.4141538462
"5112",27,"2012-04-06",27922.6379104478
"5113",28,"2012-04-06",23065.5835820896
"5114",29,"2012-04-06",10600.0122033898
"5115",30,"2012-04-06",12088.1515789474
"5116",31,"2012-04-06",22228.2798507463
"5117",32,"2012-04-06",18496.0516176471
"5118",33,"2012-04-06",8047.315
"5119",34,"2012-04-06",16599.9201538462
"5120",35,"2012-04-06",14602.0594827586
"5121",36,"2012-04-06",9929.54909090909
"5122",37,"2012-04-06",13045.3609302326
"5123",38,"2012-04-06",11843.2288095238
"5124",39,"2012-04-06",26823.0401538462
"5125",40,"2012-04-06",17272.0072307692
"5126",41,"2012-04-06",21900.2345454545
"5127",42,"2012-04-06",16177.26575
"5128",43,"2012-04-06",18105.4977777778
"5129",44,"2012-04-06",7747.79195121951
"5130",45,"2012-04-06",14455.9578688525
"5131",1,"2012-04-13",23557.2668656716
"5132",2,"2012-04-13",28743.5989552239
"5133",3,"2012-04-13",7207.80482758621
"5134",4,"2012-04-13",30719.6176470588
"5135",5,"2012-04-13",6128.50807017544
"5136",6,"2012-04-13",23952.0185074627
"5137",7,"2012-04-13",8690.37694915254
"5138",8,"2012-04-13",13764.7686363636
"5139",9,"2012-04-13",10266.93
"5140",10,"2012-04-13",29232.563880597
"5141",11,"2012-04-13",22086.8962121212
"5142",12,"2012-04-13",17400.5027419355
"5143",13,"2012-04-13",29414.4763768116
"5144",14,"2012-04-13",28203.4870149254
"5145",15,"2012-04-13",8791.71396825397
"5146",16,"2012-04-13",7747.96543859649
"5147",17,"2012-04-13",14241.5685245902
"5148",18,"2012-04-13",16375.2247457627
"5149",19,"2012-04-13",20168.9304477612
"5150",20,"2012-04-13",30706.5443939394
"5151",21,"2012-04-13",12387.6504918033
"5152",22,"2012-04-13",15273.7053333333
"5153",23,"2012-04-13",19654.1533870968
"5154",24,"2012-04-13",19114.721641791
"5155",25,"2012-04-13",10466.8761290323
"5156",26,"2012-04-13",13678.4978461538
"5157",27,"2012-04-13",24457.121641791
"5158",28,"2012-04-13",19081.7514925373
"5159",29,"2012-04-13",8762.74661016949
"5160",30,"2012-04-13",11246.8576315789
"5161",31,"2012-04-13",20935.1708955224
"5162",32,"2012-04-13",17137.8448529412
"5163",33,"2012-04-13",9132.35264705882
"5164",34,"2012-04-13",15127.0287692308
"5165",35,"2012-04-13",13499.0775862069
"5166",36,"2012-04-13",10214
"5167",37,"2012-04-13",11751.8530232558
"5168",38,"2012-04-13",10333.6002380952
"5169",39,"2012-04-13",24211.8658461538
"5170",40,"2012-04-13",13078.2846153846
"5171",41,"2012-04-13",19968.9937878788
"5172",42,"2012-04-13",15900.8625
"5173",43,"2012-04-13",18281.1905555556
"5174",44,"2012-04-13",7564.20658536585
"5175",45,"2012-04-13",12645.1447540984
"5176",1,"2012-04-20",22173.102238806
"5177",2,"2012-04-20",27529.8832835821
"5178",3,"2012-04-20",7490.25413793103
"5179",4,"2012-04-20",31490.7658823529
"5180",5,"2012-04-20",5746.59929824561
"5181",6,"2012-04-20",21685.1944776119
"5182",7,"2012-04-20",7680.10593220339
"5183",8,"2012-04-20",13205.8175757576
"5184",9,"2012-04-20",9682.99509090909
"5185",10,"2012-04-20",26502.6746268657
"5186",11,"2012-04-20",19898.9090909091
"5187",12,"2012-04-20",16211.9129032258
"5188",13,"2012-04-20",28273.8114492754
"5189",14,"2012-04-20",27975.4707462687
"5190",15,"2012-04-20",8476.35412698413
"5191",16,"2012-04-20",7534.39929824561
"5192",17,"2012-04-20",18282.5975409836
"5193",18,"2012-04-20",16967.5005084746
"5194",19,"2012-04-20",18701.3823880597
"5195",20,"2012-04-20",28456.5298484848
"5196",21,"2012-04-20",11996.9559016393
"5197",22,"2012-04-20",16321.8903333333
"5198",23,"2012-04-20",20668.8570967742
"5199",24,"2012-04-20",17972.6682089552
"5200",25,"2012-04-20",10555.4140322581
"5201",26,"2012-04-20",14205.3547692308
"5202",27,"2012-04-20",24450.5549253731
"5203",28,"2012-04-20",17592.872238806
"5204",29,"2012-04-20",8876.11033898305
"5205",30,"2012-04-20",12169.3342105263
"5206",31,"2012-04-20",20995.432238806
"5207",32,"2012-04-20",16490.3152941176
"5208",33,"2012-04-20",7668.28735294118
"5209",34,"2012-04-20",15012.9767692308
"5210",35,"2012-04-20",13644.2763793103
"5211",36,"2012-04-20",9790.78848484848
"5212",37,"2012-04-20",12150.7823255814
"5213",38,"2012-04-20",9549.88404761905
"5214",39,"2012-04-20",22043.4183076923
"5215",40,"2012-04-20",13750.7166153846
"5216",41,"2012-04-20",18450.7192424242
"5217",42,"2012-04-20",13775.6865
"5218",43,"2012-04-20",17647.1347222222
"5219",44,"2012-04-20",7839.78463414634
"5220",45,"2012-04-20",12641.7526229508
"5221",1,"2012-04-27",21361.3155223881
"5222",2,"2012-04-27",26317.8094029851
"5223",3,"2012-04-27",6793.28672413793
"5224",4,"2012-04-27",30307.4014705882
"5225",5,"2012-04-27",5662.09666666667
"5226",6,"2012-04-27",21671.4688059701
"5227",7,"2012-04-27",7828.34118644068
"5228",8,"2012-04-27",13297.7783333333
"5229",9,"2012-04-27",9784.38636363636
"5230",10,"2012-04-27",25558.2462686567
"5231",11,"2012-04-27",18696.3404545455
"5232",12,"2012-04-27",16126.3140322581
"5233",13,"2012-04-27",28519.8971014493
"5234",14,"2012-04-27",26619.0925373134
"5235",15,"2012-04-27",8363.32920634921
"5236",16,"2012-04-27",6783.51666666667
"5237",17,"2012-04-27",15100.2285245902
"5238",18,"2012-04-27",15900.3915254237
"5239",19,"2012-04-27",19160.1243283582
"5240",20,"2012-04-27",28532.9559090909
"5241",21,"2012-04-27",11043.4121311475
"5242",22,"2012-04-27",15124.6166666667
"5243",23,"2012-04-27",20471.8274193548
"5244",24,"2012-04-27",17822.0943283582
"5245",25,"2012-04-27",10440.410483871
"5246",26,"2012-04-27",14021.5958461538
"5247",27,"2012-04-27",23345.91
"5248",28,"2012-04-27",17447.4562686567
"5249",29,"2012-04-27",8419.25288135593
"5250",30,"2012-04-27",11393.5302631579
"5251",31,"2012-04-27",19566.8640298507
"5252",32,"2012-04-27",16570.1502941176
"5253",33,"2012-04-27",7326.87470588235
"5254",34,"2012-04-27",14423.0630769231
"5255",35,"2012-04-27",12352.3937931034
"5256",36,"2012-04-27",9318.93848484848
"5257",37,"2012-04-27",12261.3274418605
"5258",38,"2012-04-27",9986.40761904762
"5259",39,"2012-04-27",22406.6018461538
"5260",40,"2012-04-27",13430.1036923077
"5261",41,"2012-04-27",18905.2087878788
"5262",42,"2012-04-27",13120.321
"5263",43,"2012-04-27",16419.7655555556
"5264",44,"2012-04-27",7997.13609756098
"5265",45,"2012-04-27",11564.6591803279
"5266",1,"2012-05-04",24515.3411940299
"5267",2,"2012-05-04",28647.7649253731
"5268",3,"2012-05-04",7577.19620689655
"5269",4,"2012-05-04",32297.3198529412
"5270",5,"2012-05-04",6301.97789473684
"5271",6,"2012-05-04",22987.1704477612
"5272",7,"2012-05-04",7819.6993220339
"5273",8,"2012-05-04",14175.2456060606
"5274",9,"2012-05-04",10508.2636363636
"5275",10,"2012-05-04",27174.6358208955
"5276",11,"2012-05-04",20715.4571212121
"5277",12,"2012-05-04",17284.8016129032
"5278",13,"2012-05-04",28886.3752173913
"5279",14,"2012-05-04",29086.3264179104
"5280",15,"2012-05-04",9156.43587301587
"5281",16,"2012-05-04",7202.5850877193
"5282",17,"2012-05-04",15199.9050819672
"5283",18,"2012-05-04",17326.0391525424
"5284",19,"2012-05-04",20952.5758208955
"5285",20,"2012-05-04",32721.1175757576
"5286",21,"2012-05-04",11401.5631147541
"5287",22,"2012-05-04",16505.2191666667
"5288",23,"2012-05-04",21112.3385483871
"5289",24,"2012-05-04",19485.7113432836
"5290",25,"2012-05-04",11114.0606451613
"5291",26,"2012-05-04",14556.758
"5292",27,"2012-05-04",24895.0735820896
"5293",28,"2012-05-04",21619.3405970149
"5294",29,"2012-05-04",8548.95627118644
"5295",30,"2012-05-04",11940.3784210526
"5296",31,"2012-05-04",20747.3334328358
"5297",32,"2012-05-04",17453.9191176471
"5298",33,"2012-05-04",7939.08264705882
"5299",34,"2012-05-04",15240.8170769231
"5300",35,"2012-05-04",13242.9118965517
"5301",36,"2012-05-04",9441.70818181818
"5302",37,"2012-05-04",12418.2920930233
"5303",38,"2012-05-04",11696.9364285714
"5304",39,"2012-05-04",23256.0853846154
"5305",40,"2012-05-04",15222.8878461538
"5306",41,"2012-05-04",20569.253030303
"5307",42,"2012-05-04",15183.11025
"5308",43,"2012-05-04",17678.7827777778
"5309",44,"2012-05-04",7893.7
"5310",45,"2012-05-04",12730.2378688525
"5311",1,"2012-05-11",23465.5807462687
"5312",2,"2012-05-11",28593.537761194
"5313",3,"2012-05-11",7401.3
"5314",4,"2012-05-11",31234.1325
"5315",5,"2012-05-11",5803.00754385965
"5316",6,"2012-05-11",22629.3156716418
"5317",7,"2012-05-11",7735.42559322034
"5318",8,"2012-05-11",13922.5986363636
"5319",9,"2012-05-11",10596.772
"5320",10,"2012-05-11",26739.006119403
"5321",11,"2012-05-11",19662.7265151515
"5322",12,"2012-05-11",16680.3541935484
"5323",13,"2012-05-11",30130.6075362319
"5324",14,"2012-05-11",29661.0725373134
"5325",15,"2012-05-11",9171.08777777778
"5326",16,"2012-05-11",7949.23701754386
"5327",17,"2012-05-11",15438.8927868852
"5328",18,"2012-05-11",17479.6994915254
"5329",19,"2012-05-11",21511.2753731343
"5330",20,"2012-05-11",32817.3018181818
"5331",21,"2012-05-11",10635.1544262295
"5332",22,"2012-05-11",16199.3078333333
"5333",23,"2012-05-11",21192.5572580645
"5334",24,"2012-05-11",20217.7358208955
"5335",25,"2012-05-11",11796.3838709677
"5336",26,"2012-05-11",16342.5112307692
"5337",27,"2012-05-11",24988.0252238806
"5338",28,"2012-05-11",18832.357761194
"5339",29,"2012-05-11",8952.92559322034
"5340",30,"2012-05-11",11461.705
"5341",31,"2012-05-11",20782.237761194
"5342",32,"2012-05-11",17455.1544117647
"5343",33,"2012-05-11",8681.01852941177
"5344",34,"2012-05-11",14587.0616923077
"5345",35,"2012-05-11",13748.0082758621
"5346",36,"2012-05-11",9988.89151515152
"5347",37,"2012-05-11",12247.3662790698
"5348",38,"2012-05-11",10225.2085714286
"5349",39,"2012-05-11",22615.9601538462
"5350",40,"2012-05-11",14869.2338461538
"5351",41,"2012-05-11",20454.0533333333
"5352",42,"2012-05-11",16049.87225
"5353",43,"2012-05-11",17735.4661111111
"5354",44,"2012-05-11",8216.21902439024
"5355",45,"2012-05-11",12523.7427868852
"5356",1,"2012-05-18",23234.8244776119
"5357",2,"2012-05-18",29832.6204477612
"5358",3,"2012-05-18",7109.35517241379
"5359",4,"2012-05-18",32426.6341176471
"5360",5,"2012-05-18",5809.52
"5361",6,"2012-05-18",22573.528358209
"5362",7,"2012-05-18",7877.66610169491
